"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
18998,18998,"1055",NA,"BACCPA","I1",160.39999,3.5,86965,5,34,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
18999,18999,"1056",NA,"CALOBM","I1",161.89999,3,86970,5,20,"1.3",1.3,2003-05-14,"alive","A",1,"A",15839
19000,19000,"1057",NA,"KNEMCI","I1",161.89999,4,86975,5,51,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19001,19001,"1058",NA,"CALOPC","I1",161.89999,3.9,86980,5,10,"1.3",1.3,2003-05-14,"alive","L;S",1,"A",15839
19002,19002,"1059",NA,"CALOPC","I1",161.89999,4.3,86985,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19003,19003,"1062",NA,"DIOSLA","I1",163.5,3,86990,5,50,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19004,19004,"1063",NA,"CALOPC","I1",163.39999,2.9,86995,5,22,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19005,19005,"1064",NA,"DIOSLA","I1",164.5,0.9,87000,5,17,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19006,19006,"1066",NA,"DIOSLA","I1",162,5.6,87005,5,23,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19007,19007,"1071",NA,"GLUTWA","I1",161.60001,7.5,87010,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19008,19008,"1072",NA,"KNEMCI","I1",163.2,7.5,87015,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19009,19009,"1074",NA,"IXONRE","I1",160.3,9.7,87020,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19010,19010,"1075",NA,"MEMEOL","I1",162.2,9.8,87025,5,202,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19011,19011,"1076",NA,"GARCPA","I1",161.8,9.6,87030,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19012,19012,"1077",NA,"XYLOMA","I1",160.39999,9.9,87035,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19013,19013,"1078",NA,"ELLITO","I1",161,10.5,87040,5,33,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19014,19014,"1079",NA,"CALOBM","I1",161,10.3,87045,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19015,19015,"1080",NA,"CALOPC","I1",162.5,10.9,87050,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19016,19016,"1081",NA,"PALAKI","I1",160,12.9,87055,5,56,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19017,19017,"1082",NA,"BOUEOP","I1",160.89999,12.9,87060,5,56,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19018,19018,"1083",NA,"DIOSLA","I1",163.8,13.4,87065,5,26,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19019,19019,"1084",NA,"PALAOB","I1",161.89999,18,87070,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19020,19020,"1085",NA,"EUGEDU","I1",161.5,17.3,87075,5,60,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19021,19021,"1086",NA,"CALOBM","I1",161.2,17.2,87080,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19022,19022,"1087",NA,"SANTAP","I1",160.10001,17.2,87085,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19023,19023,"1088",NA,"CALOBM","I1",164.89999,17,87090,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19024,19024,"1089",NA,"GYMNFO","I1",167.5,18.1,87095,5,82,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19025,19025,"1090",NA,"SANTAP","I1",167.8,18,87100,5,97,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19026,19026,"1091",NA,"CALOBM","I1",167.8,17.9,87105,5,39,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19027,19027,"1092",NA,"MYRIMA","I1",167.5,17.8,87110,5,18,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19028,19028,"1093",NA,"PALAKI","I1",168.2,17.7,87115,5,30,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19029,19029,"1094",NA,"DIOSLA","I1",168,16.7,87120,5,27,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19030,19030,"1095",NA,"BACCPA","I1",169.89999,17,87125,5,42,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19031,19031,"1096",NA,"DACRRO","I1",167,17,87130,5,31,"1.3",1.3,2003-05-14,"alive","C",1,"A",15839
19032,19032,"1097",NA,"CALOBM","I1",167.3,15.2,87135,5,25,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19033,19033,"1100",NA,"DIOSLA","I1",165,18,87140,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19034,19034,"1101",NA,"SHORCU","I1",166,15,87145,5,21,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19035,19035,"1102",NA,"SHORCU","I1",167.5,13.2,87150,5,NA,"0",0,2003-05-14,"dead","D",1,"A",15839
19036,19036,"1103",NA,"ARTOSC","I1",169.2,13,87155,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19037,19037,"1104",NA,"DIOSBU","I1",169.10001,12.5,87160,5,48,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19038,19038,"1105",NA,"CALOBM","I1",169.8,11.7,87165,5,NA,"0",0,2003-05-14,"missing","K",1,"A",15839
19039,19039,"1106",NA,"GIROPA","I1",169.7,11.6,87170,5,79,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19040,19040,"1107",NA,"CALOPC","I1",168.8,10.3,87175,5,18,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19041,19041,"1108",NA,"CALOBM","I1",169.89999,9.9,87180,5,26,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19042,19042,"1109",NA,"ACTIML","I1",168.8,9.2,87185,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19043,19043,"1110",NA,"CALOPC","I1",169.8,8.2,87190,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19044,19044,"1113",NA,"DIOSLA","I1",168.5,7.1,87195,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19045,19045,"1114",NA,"GIROPA","I1",166,9.7,87200,5,123,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19046,19046,"1115",NA,"ALPHJO","I1",162.60001,6.3,87205,5,27,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19047,19047,"1117",NA,"GIROPA","I1",168.8,4.8,87210,5,107,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19048,19048,"1118",NA,"EUGELQ","I1",169.89999,4.6,87215,5,276,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19049,19049,"1119",NA,"GIROPA","I1",167.5,4,87220,5,102,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19050,19050,"1120",NA,"CANAPA","I1",167.5,3,87225,5,167,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19051,19051,"1121",NA,"BACCPA","I1",167.10001,4,87230,5,37,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19052,19052,"1122",NA,"BACCPA","I1",167,4,87235,5,15,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19053,19053,"1123",NA,"PIMEGR","I1",169.7,3.3,87240,5,25,"1.3",1.3,2003-05-14,"alive","M",1,"A",15839
19054,19054,"1124",NA,"GLUTWA","I1",169.5,2.5,87245,5,284,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19055,19055,"1125",NA,"SANTGR","I1",166.3,2.8,87250,5,66,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19056,19056,"1126",NA,"ANISDI","I1",166.3,3.5,87255,5,12,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19057,19057,"1127",NA,"SANTRU","I1",165.5,3,87260,5,50,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19058,19058,"1128",NA,"SANTRU","I1",165.5,2.9,87265,5,21,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19059,19059,"1129",NA,"CALOPC","I1",166.10001,1.9,87270,5,16,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19060,19060,"1130",NA,"DIOSDI","I1",167,1.5,87275,5,32,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19061,19061,"1131",NA,"DIOSDI","I1",165.10001,0.3,87280,5,20,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19062,19062,"1132",NA,"XANTEU","I1",167.60001,0.6,87285,5,34,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19063,19063,"1133",NA,"EUGEDU","I1",170.60001,1.9,87290,5,123,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19064,19064,"1134",NA,"GOM2SE","I1",173,4.7,87295,5,67,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19065,19065,"1136",NA,"DACRRO","I1",172.39999,4.9,87300,5,20,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19066,19066,"1137",NA,"CALOPC","I1",174.89999,7.5,87305,5,41,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19067,19067,"1138",NA,"PAR1IN","I1",174.5,7.7,87310,5,197,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19068,19068,"1140",NA,"APORBE","I1",172.2,7.7,87315,5,11,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19069,19069,"1141",NA,"CALOPC","I1",171,8.1,87320,5,NA,"0",0,2003-05-14,"broken below","B",1,"A",15839
19070,19070,"1143",NA,"GLUTWA","I1",170,9.7,87325,5,20,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19071,19071,"1144",NA,"GONYMA","I1",171.5,9.4,87330,5,27,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19072,19072,"1146",NA,"CALOWA","I1",173.10001,8.6,87335,5,27,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19073,19073,"1147",NA,"PIMEGR","I1",174.89999,8.2,87340,5,30,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19074,19074,"1148",NA,"CALOPC","I1",174.89999,6.7,87345,5,15,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19075,19075,"1149",NA,"EUGEFI","I1",174.89999,9.9,87350,5,27,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19076,19076,"1150",NA,"CALOPC","I1",173.5,10.1,87355,5,28,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19077,19077,"1151",NA,"CALOPC","I1",172.60001,11.3,87360,5,26,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19078,19078,"1152",NA,"SHORCU","I1",172.3,11.2,87365,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19079,19079,"1153",NA,"DIOSLA","I1",171.7,11.9,87370,5,33,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19080,19080,"1154",NA,"GYMNFO","I1",170,10.9,87375,5,20,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19081,19081,"1155",NA,"PALAKI","I1",170.39999,11.8,87380,5,28,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19082,19082,"1156",NA,"DIOSLA","I1",170,11.9,87385,5,18,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19083,19083,"1157",NA,"HERIBO","I1",172.10001,13.2,87390,5,113,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19084,19084,"1158",NA,"KNEMCI","I1",173,12.8,87395,5,21,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19085,19085,"1159",NA,"SANTAP","I1",173,12,87400,5,NA,"0",0,2003-05-14,"missing","K",1,"M",15839
19086,19086,"1160",NA,"PALAKI","I1",174.39999,11.8,87405,5,23,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19087,19087,"1161",NA,"GIROPA","I1",174.5,12.3,87410,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19088,19088,"1162",NA,"GARCSC","I1",174.60001,14.1,87415,5,NA,"0",0,2003-05-14,"broken below","B",1,"A",15839
19089,19089,"1163",NA,"CALOPC","I1",174.10001,14.6,87420,5,17,"1.3",1.3,2003-05-14,"alive","C",1,"A",15839
19090,19090,"1164",NA,"GARCNI","I1",173.2,14.9,87425,5,53,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19091,19091,"1165",NA,"PALAKI","I1",172.5,14.7,87430,5,23,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19092,19092,"1166",NA,"MYRIMA","I1",172.10001,14.9,87435,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19093,19093,"1168",NA,"CALOPC","I1",173.5,16.5,87440,5,20,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19094,19094,"1169",NA,"DIPTCA","I1",171,16,87445,5,679,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19095,19095,"1170",NA,"CYATRA","I1",170.89999,16.9,87450,5,72,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19096,19096,"1171",NA,"SHORCU","I1",171,17.6,87455,5,572,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19097,19097,"1172",NA,"SANTAP","I1",172.2,18,87460,5,80,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19098,19098,"1173",NA,"IXONRE","I1",179.7,17.5,87465,5,NA,"0",0,2003-05-14,"missing","K",1,"A",15839
19099,19099,"1174",NA,"SHORCU","I1",176.5,19.9,87470,5,433,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19100,19100,"1175",NA,"CANAPA","I1",177.10001,13.9,87475,5,21,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19101,19101,"1176",NA,"TIMOWA","I1",175.5,14.6,87480,5,158,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19102,19102,"1177",NA,"ANISDI","I1",176.3,13.3,87485,5,14,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19103,19103,"1178",NA,"EUGEPS","I1",176.60001,12.8,87490,5,22,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19104,19104,"1179",NA,"CALOBM","I1",174.2,11.2,87495,5,16,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19105,19105,"1180",NA,"GONYMA","I1",176.89999,10.8,87500,5,40,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19106,19106,"1181",NA,"CALOPC","I1",177,10.4,87505,5,178,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19107,19107,"1182",NA,"DACRRO","I1",177,10,87510,5,14,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19108,19108,"1183",NA,"DIOSLA","I1",178.10001,8.8,87515,5,21,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19109,19109,"1184",NA,"PAYELU","I1",179,8.4,87520,5,27,"1.3",1.3,2003-05-14,"alive","C",1,"A",15839
19110,19110,"1185",NA,"CALOPC","I1",179.5,8.1,87525,5,17,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19111,19111,"1186",NA,"GLUTWA","I1",179.7,8.3,87530,5,23,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19112,19112,"1187",NA,"CALOWA","I1",178.8,7.5,87535,5,NA,"0",0,2003-05-14,"dead","D",1,"D",15839
19113,19113,"1188",NA,"BOUEOP","I1",177.2,7.1,87540,5,28,"1.3",1.3,2003-05-14,"alive","A",1,"A",15839
19114,19114,"1189",NA,"TIMOWA","I1",175.5,7.1,87545,5,42,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19115,19115,"1191",NA,"PALAKI","I1",177.89999,2.8,87550,5,NA,"0",0,2003-05-14,"broken below","B",1,"A",15839
19116,19116,"1192",NA,"DIOSLA","I1",178.8,1.4,87555,5,89,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19117,19117,"I1-28194",NA,"DACRRO","I1",178.7,0.4,87810,5,115,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19118,19118,"I1-28195",NA,"XANTEU","I1",177.5,3.6,87815,5,57,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19119,19119,"I1-28197",NA,"ANTICO","I1",174.3,17.3,87820,5,93,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19120,19120,"I1-28198",NA,"EUGEDU","I1",165,17,87825,5,173,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19121,19121,"I1-28200",NA,"CALOBM","I1",167.60001,8.5,87830,5,33,"1.3",1.3,2003-05-14,"alive",NA,1,"A",15839
19122,19122,"3938",NA,"ROTHMA","I2",160.60001,22.7,87855,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19123,19123,"3939","1","ROTHMA","I2",160.39999,22.7,87860,5,14,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19124,19124,"3940","1","PIMEGR","I2",160.2,23.1,87865,5,16,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19125,19125,"3941",NA,"EUGEGL","I2",160,23.8,87870,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19126,19126,"3942",NA,"ROTHMA","I2",160.8,24.5,87875,5,17,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19127,19127,"3943","1","ROTHMA","I2",160.89999,24.5,87880,5,16,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19128,19128,"3944","1","ARTOLA","I2",161.3,24.4,87885,5,75,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19129,19129,"3945","1","XANTEU","I2",161,24.9,87890,5,44,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19130,19130,"3946","1","CALOPC","I2",161,23.2,87895,5,35,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19131,19131,"3947",NA,"DIOSLA","I2",161.8,24.5,87900,5,12,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19132,19132,"3948",NA,"ROTHMA","I2",161.7,23.3,87905,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19133,19133,"3950","1","SANTAP","I2",163.3,24.5,87910,5,95,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19134,19134,"3951","1","BACCPA","I2",161.5,22.5,87915,5,38,"1.3",1.3,2003-05-16,"alive","M",1,"A",15841
19135,19135,"3952","1","PIMEGR","I2",162.60001,22.9,87920,5,12,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19136,19136,"3954",NA,"GARCNI","I2",162.7,23.7,87925,5,12,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19137,19137,"3956","1","PIMEGR","I2",163.5,22.8,87930,5,94,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19138,19138,"3957","1","DIOSLA","I2",163.60001,23.2,87935,5,23,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19139,19139,"3958","1","DIALPL","I2",163.60001,23.5,87940,5,55,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19140,19140,"3959","1","DIOSLA","I2",164.5,24.2,87945,5,20,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19141,19141,"3960","1","DIOSLA","I2",164.5,24.3,87950,5,14,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19142,19142,"3961","1","DIOSLA","I2",164.60001,24.4,87955,5,23,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19143,19143,"3962","1","DIOSBU","I2",164.3,24.5,87960,5,17,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19144,19144,"3963","1","ARTOLA","I2",163.60001,24.9,87965,5,86,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19145,19145,"3964","1","EUGEGL","I2",163.3,24.8,87970,5,34,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19146,19146,"3965","1","CALOPC","I2",162,25.4,87975,5,13,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19147,19147,"3966","1","GOM1QU","I2",162.8,25.2,87980,5,57,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19148,19148,"3967",NA,"PANDDP","I2",163.2,25.5,87985,5,29,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19149,19149,"3968","1","ARTOLA","I2",162.7,26.3,87990,5,27,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19150,19150,"3969","1","CANAPA","I2",162,27,87995,5,56,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19151,19151,"3970","1","DACRRO","I2",162.10001,27,88000,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19152,19152,"3971",NA,"SANT%%","I2",161.60001,27.4,88005,5,25,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19153,19153,"3972","1","GONYMA","I2",161,27.7,88010,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19154,19154,"3973","1","STROCE","I2",160.60001,26.8,88015,5,18,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19155,19155,"3974",NA,"BACCSU","I2",160.10001,27.8,88020,5,169,"1.3",1.3,2003-05-16,"alive","M",1,"A",15841
19156,19156,"3975","1","DACRRO","I2",160.10001,28.1,88025,5,23,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19157,19157,"3976",NA,"NEOSKI","I2",160,28.5,88030,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19158,19158,"3979",NA,"SANT%%","I2",162,29,88035,5,27,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19159,19159,"3980",NA,"DIOSLA","I2",161.3,29.4,88040,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19160,19160,"3981",NA,"CRY2RU","I2",162.7,29,88045,5,NA,"0",0,2003-05-16,"dead","D",1,"D",15841
19161,19161,"3983","1","DACRRO","I2",163.10001,28.5,88050,5,26,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19162,19162,"3984","1","PIMEGR","I2",163.3,27.5,88055,5,48,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19163,19163,"3986","1","PIMEGR","I2",164.60001,29.9,88060,5,50,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19164,19164,"3987","1","GIROSU","I2",164.60001,25.4,88065,5,31,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19165,19165,"3989",NA,"SHORCU","I2",164,30,88070,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19166,19166,"3990",NA,"NOTHUM","I2",163.8,31,88075,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19167,19167,"3991","1","ELAEPO","I2",162.5,31.8,88080,5,73,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19168,19168,"3992","1","PIMEGR","I2",162.3,32.5,88085,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19169,19169,"3993",NA,"GARCSC","I2",161.5,31.7,88090,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19170,19170,"3994","1","DIPTCA","I2",160.89999,32.1,88095,5,12,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19171,19171,"3995","1","PIMEGR","I2",160.7,32,88100,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19172,19172,"3997",NA,"KOOMMA","I2",160.2,31.8,88105,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19173,19173,"3998","1","PIMEGR","I2",160.10001,31.6,88110,5,18,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19174,19174,"3999",NA,"EUGEGL","I2",160,31.6,88115,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19175,19175,"4000","1","GARCSC","I2",160,30.5,88120,5,16,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19176,19176,"4001",NA,"BACCGR","I2",161.60001,30.2,88125,5,105,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19177,19177,"4002","1","GLUTWA","I2",162.7,30.6,88130,5,16,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19178,19178,"4003","1","DIOSLA","I2",163.10001,33,88135,5,17,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19179,19179,"4004","1","PIMEGR","I2",161.2,33.2,88140,5,33,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19180,19180,"4005",NA,"SHORCU","I2",161.10001,33.1,88145,5,NA,"0",0,2003-05-16,"dead","D",1,"D",15841
19181,19181,"4006",NA,"DIOSLA","I2",161.2,32,88150,5,10,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19182,19182,"4008",NA,"PIMEGR","I2",160.3,34.2,88155,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19183,19183,"4010","1","CALOPC","I2",160,34.9,88160,5,30,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19184,19184,"4011",NA,"EUGEGL","I2",162.2,34.8,88165,5,17,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19185,19185,"4012","1","DIOSLA","I2",164.89999,33.3,88170,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19186,19186,"4013",NA,"ARTOLA","I2",163.3,34.9,88175,5,58,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19187,19187,"4015","1","DIPTCA","I2",163.3,39.5,88180,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19188,19188,"4016","1","SHORCU","I2",162.3,39.6,88185,5,11,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19189,19189,"4017",NA,"SHORCU","I2",162.7,39.2,88190,5,14,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19190,19190,"4018","1","STROCE","I2",162.8,38.9,88195,5,19,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19191,19191,"4019","1","SHORCU","I2",164.2,39.4,88200,5,15,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19192,19192,"4020","1","DIOSLA","I2",164.5,39.5,88205,5,12,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19193,19193,"4021",NA,"SHORCU","I2",164.8,39,88210,5,16,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19194,19194,"4022","1","SHORCU","I2",164.60001,38.5,88215,5,26,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19195,19195,"4023",NA,"PRUNPO","I2",163.7,37.8,88220,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19196,19196,"4024","1","PIMEGR","I2",161,37.4,88225,5,17,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19197,19197,"4025","1","SHORCU","I2",161,38.1,88230,5,123,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19198,19198,"4026",NA,"DIOSLA","I2",160.10001,38.4,88235,5,10,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19199,19199,"4027","1","DIOSLA","I2",160,38.4,88240,5,22,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
19200,19200,"4028",NA,"SHORCU","I2",160.89999,37,88245,5,NA,"0",0,2003-05-16,"dead","D",1,"D",15841
19201,19201,"4029",NA,"SANT%%","I2",161.10001,36.3,88250,5,NA,"0",0,2003-05-16,"missing","K",1,"M",15841
19202,19202,"4030","1","TIMOWA","I2",160.39999,35.5,88255,5,73,"1.3",1.3,2003-05-16,"alive",NA,1,"A",15841
