"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","nostems","status","date"
20924,20924,"11099","1","ALANEB","J4",198,62,6197,6,173,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20925,20925,"11100","1","GLUTWA","J4",197,61.5,6189,6,20,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20926,20926,"11101","1","GOM1QU","J4",196.8,61.3,6181,6,21,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20927,20927,"11102","1","GONYMA","J4",199,61,6173,6,84,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20928,20928,"J4-26700","1","NOTHUM","J4",187.60001,63,3573,6,14,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20929,20929,"J4-29652",NA,"GIROPA","J4",187.60001,64,3365,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20930,20930,"J4-29699","1","SANTAP","J4",184.89999,69.2,3045,6,102,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20931,20931,"J4-29726","1","MARACO","J4",196.5,69.9,5373,6,13,"1.3",1.3,2007-07-16,"alive","S",1,"A",17363
20932,20932,"J4-29795","1","MEMEPU","J4",191,60.1,5365,6,NA,"0",0,2007-07-16,"missing","K",1,"A",17363
20933,20933,"J4-29796","1","SHORCU","J4",197.3,62.5,5357,6,121,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20934,20934,"J4-29797","1","EUGEDU","J4",195.2,64.6,5349,6,27,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20935,20935,"J4-29798",NA,"NEPHCO","J4",199.89999,69,5341,6,18,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20936,20936,"J4-29799","1","SANTAP","J4",191,72,5333,6,43,"1.3",1.3,2007-07-16,"alive",NA,1,"A",17363
20937,20937,"10973",NA,"UROPHI","J5",197.3,82.5,4749,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20938,20938,"10974",NA,"EUGELO","J5",196.10001,84,4741,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20939,20939,"10975","1","DIOSLA","J5",196.10001,83.5,4733,6,17,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20940,20940,"10976","1","PTE1EC","J5",193.89999,84,1646,6,111,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
20941,20941,"10977","1","GIROPA","J5",197.39999,83,4725,6,96,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20942,20942,"10978",NA,"PANDDP","J5",196,84.4,4717,6,32,"1.3",1.3,2007-07-13,"alive","L",1,"A",17360
20943,33915,"10979","1","UROPHI","J5",196,84.6,4677,6,75,"1.3",1.3,2007-07-13,"alive","M",5,"A",17360
20944,20944,"10980",NA,"BACCPA","J5",196.3,86.8,4669,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20945,20945,"10981","1","BACCPA","J5",195.39999,86.5,4661,6,22,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20946,33916,"10982",NA,"XYLOMA","J5",195.3,86.4,4645,6,64,"1.3",1.3,2007-07-13,"alive","M",2,"A",17360
20947,20947,"10983","1","SANTAP","J5",195.3,87,4637,6,16,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20948,20948,"10984","1","XYLOMA","J5",195.7,87,4629,6,45,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20949,20949,"10985","1","STROCE","J5",196,87.4,4621,6,38,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20950,20950,"10987",NA,"CANAPI","J5",195.60001,88,4613,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20951,20951,"10988","1","PIMEGR","J5",198.5,94,4605,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20952,20952,"10989","1","ARTOLA","J5",198.5,94.5,4597,6,274,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20953,20953,"10990","1","SANTAP","J5",199.3,94.9,4589,6,27,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20954,20954,"10991","1","ACTIML","J5",197.2,94.5,4581,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20955,20955,"10992",NA,"MACAHY","J5",198.5,92.4,4573,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20956,20956,"10993","1","NEOLZE","J5",198,92.2,4565,6,32,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20957,20957,"10994","1","GOM1QU","J5",199.8,92.4,4557,6,11,"1.3",1.3,2007-07-13,"alive","S",1,"A",17360
20958,20958,"10995","1","GLUTWA","J5",199.7,90.3,4549,6,12,"1.3",1.3,2007-07-13,"alive","M;S",1,"A",17360
20959,20959,"10996","1","DACRRO","J5",199,90.1,4541,6,52,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20960,20960,"10997",NA,"EUGE%%","J5",197.3,90.8,4533,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20961,20961,"10998",NA,"EUGEFI","J5",199.8,95.5,4525,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20962,20962,"10999",NA,"MAGNEL","J5",199.2,96.5,4517,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20963,20963,"11000","1","EUGEDE","J5",197.7,96.3,4509,6,14,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20964,20964,"11103",NA,"AAAAAA","J5",199.8,83.3,4373,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20965,20965,"11104",NA,"ARTOLA","J5",199.7,84.2,4365,6,152,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20966,20966,"11105","1","GIROSU","J5",198.8,84.3,4357,6,14,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20967,20967,"11106","1","CALOBM","J5",199.89999,87.5,4349,6,12,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20968,20968,"11107","1","KNEMLA","J5",199.2,89,4341,6,40,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20969,20969,"11108","1","EUGELO","J5",197.60001,88.2,4333,6,40,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20970,20970,"11109","1","GOM1QU","J5",199,88.5,4325,6,41,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20971,20971,"11110",NA,"SANTAP","J5",197.7,89.8,4317,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20972,20972,"11111","1","AGLAOD","J5",197,89.8,4309,6,216,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20973,20973,"11112","1","DACRRO","J5",199.89999,89.7,4301,6,86,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20974,20974,"11113",NA,"DACRRO","J5",198,89.9,4293,6,16,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20975,20975,"11114",NA,"NOTHUM","J5",197.5,88,4285,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20976,33917,"11115","1","DIOSLA","J5",197,88.2,4269,6,18,"1.3",1.3,2007-07-13,"alive","M",2,"A",17360
20977,20977,"11116","1","PIMEGR","J5",196.5,88.8,4261,6,40,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20978,20978,"11117",NA,"EUGELO","J5",195.8,89,4253,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20979,20979,"11118","1","SANTAP","J5",195,89.6,4245,6,12,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20980,20980,"11119","1","DACRRO","J5",197,92.5,4237,6,18,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20981,20981,"11120",NA,"GARCNI","J5",197,92.5,4229,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20982,20982,"11121","1","BACCPA","J5",195.8,91,4221,6,16,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20983,20983,"11122","1","POL2KI","J5",195.8,90.4,4213,6,159,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20984,20984,"11123","1","GIROPA","J5",195.10001,91.3,4205,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20985,20985,"11124",NA,"SANTGR","J5",195.10001,92.5,4197,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20986,20986,"11125",NA,"BACCSU","J5",195.10001,93,4189,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20987,20987,"11126","1","STREEL","J5",196,92.5,4181,6,30,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20988,20988,"11127","1","SANTAP","J5",197.2,92,4173,6,35,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20989,20989,"11128","1","UROPBL","J5",199,99.1,4165,6,45,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20990,20990,"11129","1","SANTAP","J5",197.5,97,4157,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
20991,20991,"11130","1","APORSY","J5",198,99.9,4149,6,33,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20992,33918,"11131","1","APORSY","J5",197,99.8,4117,6,92,"1.3",1.3,2007-07-13,"alive","M",4,"A",17360
20993,20993,"11132","1","APORSY","J5",196.2,99.9,4109,6,15,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20994,33919,"11133","1","GOM1QU","J5",192,95,4093,6,13,"1.3",1.3,2007-07-13,"alive","M",2,"A",17360
20995,20995,"11135",NA,"CALOPC","J5",191.2,98.5,4085,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20996,20996,"11136","1","GYMNFO","J5",192.10001,98.5,4077,6,78,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20997,20997,"11137",NA,"MATHSA","J5",192,99.2,4069,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
20998,20998,"11138","1","GYNOAX","J5",192.5,99.9,4061,6,50,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
20999,20999,"11139",NA,"GLUTWA","J5",190,99.9,4053,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21000,21000,"11140",NA,"PTYCCA","J5",190.5,99,4045,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21001,21001,"11141",NA,"PTE1EC","J5",191,99.7,4037,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21002,21002,"11142","1","IXONIC","J5",190.3,97,4029,6,56,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21003,21003,"11143",NA,"GLUTWA","J5",190.60001,94.9,4021,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
21004,21004,"11144",NA,"EUGELO","J5",190.2,94.7,4013,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21005,21005,"11145",NA,"LITSAC","J5",191,94.7,4005,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21006,21006,"11146",NA,"PTE1CO","J5",190.10001,94,3997,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21007,21007,"11147",NA,"CANAPI","J5",190.3,93,3989,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21008,21008,"11148",NA,"GIROPA","J5",191.5,93.5,3981,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21009,33920,"11149","1","APORSY","J5",190.8,92.5,3965,6,79,"1.3",1.3,2007-07-13,"alive","M;N",2,"A",17360
21010,21010,"11150","1","GLUTWA","J5",191.89999,92.5,3957,6,19,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21011,21011,"11151","1","ACTIML","J5",192.5,92.5,3949,6,16,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21012,21012,"11152",NA,"XYLOMA","J5",192.39999,94,3941,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21013,21013,"11153",NA,"GAERDB","J5",191.8,94.7,3933,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21014,21014,"11154",NA,"GOM1QU","J5",192,94.6,3925,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21015,21015,"11155","1","EUGEPS","J5",191.5,91,3917,6,18,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21016,21016,"11156",NA,"SANTAP","J5",191.3,90.4,3909,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21017,21017,"11157",NA,"NOTHUM","J5",191.5,91,3901,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21018,21018,"11158",NA,"SYZYSI","J5",192.5,91.4,3893,6,17,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21019,21019,"11159",NA,"XYLOMA","J5",193.10001,90.1,3885,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21020,21020,"11160","1","GIROPA","J5",192.5,89.9,3877,6,54,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21021,21021,"11161",NA,"SANTAP","J5",191.3,89.8,3869,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21022,21022,"11162",NA,"UROPHI","J5",191.3,89.9,3861,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21023,21023,"11163","1","TIMOWA","J5",190.60001,89,3853,6,149,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21024,21024,"11164",NA,"MEMEOL","J5",190,88.7,3845,6,19,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21025,21025,"11165","1","DIOSLA","J5",192.2,87,3837,6,30,"1.3",1.3,2007-07-13,"alive","N",1,"A",17360
21026,21026,"11166","1","GIROPA","J5",190.3,86,3829,6,79,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21027,21027,"11167","1","APORBE","J5",190,85.8,3821,6,14,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21028,21028,"11168","1","EUGELO","J5",192.39999,84.9,1638,6,38,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21029,21029,"11169",NA,"GARCNI","J5",191.8,84,1630,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21030,21030,"11170","1","ARTOLA","J5",191.2,84,1622,6,17,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21031,21031,"11171","1","SANTAP","J5",190.3,84.3,1614,6,13,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21032,21032,"11172","1","DACRRO","J5",190.89999,84,1606,6,34,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21033,21033,"11173",NA,"PTE1CO","J5",192.5,83,1598,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21034,21034,"11174",NA,"IXONRE","J5",191.60001,81.3,1590,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21035,21035,"11175",NA,"BACCSU","J5",191,81,1582,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21036,21036,"11176","1","SANDKO","J5",191,81.1,1574,6,41,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21037,21037,"11177","1","SANTRU","J5",191,80.2,1566,6,31,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21038,21038,"11178","1","GYMNFO","J5",191,81.3,1558,6,85,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21039,21039,"11179",NA,"GLUTWA","J5",190,80.8,1550,6,NA,"0",0,2007-07-10,"missing","K",1,"M",17357
21040,21040,"11180",NA,"GIROPA","J5",188,84.7,1542,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21041,21041,"11181","1","GYMNFO","J5",187.2,83.9,1534,6,145,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21042,21042,"11182",NA,"APORBE","J5",186.8,83.5,1526,6,18,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21043,21043,"11183",NA,"APORSY","J5",186,84,1518,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21044,21044,"11184",NA,"GIROPA","J5",186,82.7,1510,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21045,21045,"11185",NA,"GLUTWA","J5",189.5,83,1502,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21046,21046,"11186",NA,"XYLOMA","J5",185.3,83.8,1494,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21047,21047,"11187",NA,"ARTOLA","J5",185.10001,84.9,1486,6,20,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21048,21048,"11188",NA,"SANTAP","J5",185.3,84.2,1478,6,15,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21049,21049,"11189","1","GLUTWA","J5",185.39999,85.1,1470,6,16,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21050,21050,"11190",NA,"GLUTWA","J5",187.10001,85.5,1462,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21051,21051,"11191",NA,"PTE1EC","J5",187.5,85.1,1454,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21052,21052,"11192",NA,"APORBE","J5",187.5,86,1446,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21053,21053,"11193","1","APORBE","J5",185.8,87.5,1438,6,15,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21054,21054,"11194","1","EUGELO","J5",185.7,88.2,1430,6,47,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21055,21055,"11195",NA,"GLUTWA","J5",186,88,1422,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21056,21056,"11196",NA,"GLUTWA","J5",186.10001,88.3,1414,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21057,21057,"11197",NA,"GIROPA","J5",186.3,88.5,1406,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21058,21058,"11198","1","BACCPA","J5",185,87,1398,6,18,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21059,21059,"11199",NA,"IXONIC","J5",186.5,89.5,1390,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21060,21060,"11200",NA,"PORTAN","J5",186.5,89.8,1382,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21061,21061,"11201",NA,"MAGNEL","J5",193.8,99.4,3813,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21062,21062,"11202",NA,"MEMEOL","J5",194.89999,96.4,3805,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21063,21063,"11203","1","BACCPA","J5",194.2,96.6,3797,6,97,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21064,21064,"11204",NA,"XYLOMA","J5",193.8,99.8,3789,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21065,21065,"11205",NA,"BHESPA","J5",194.5,91,3781,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21066,21066,"11206",NA,"GYNOAX","J5",194,90.2,3773,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21067,21067,"11207",NA,"ACTIML","J5",193.8,90.6,3765,6,NA,"0",0,2007-07-13,"broken below","B",1,"A",17360
21068,21068,"11208","1","CALOWA","J5",193.5,91.4,3757,6,40,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21069,21069,"11209","1","SANTAP","J5",193.5,92.4,3749,6,17,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21070,21070,"11210","1","SHORCU","J5",194.2,93.8,3741,6,55,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21071,21071,"11211",NA,"BACCPA","J5",193.39999,94,3733,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21072,21072,"11212",NA,"ACTIML","J5",193.8,94,3725,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21073,21073,"11213","1","DACRRO","J5",194.3,94.2,3717,6,45,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21074,21074,"11214","1","DIOSLA","J5",194.39999,94.2,3709,6,16,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21075,21075,"11216",NA,"DACRRO","J5",194.3,89,3701,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21076,21076,"11217","1","CANAPI","J5",194,86.3,3693,6,22,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21077,21077,"11218","1","GARCNI","J5",193.8,86.4,3685,6,27,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21078,21078,"11219",NA,"AAAAAA","J5",193,87.4,3677,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21079,21079,"11220","1","DACRRO","J5",194.89999,85.4,3669,6,30,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21080,21080,"11221","1","HORSPO","J5",193.5,80.3,1374,6,NA,"0",0,2007-07-10,"broken below","B",1,"A",17357
21081,21081,"11222","1","MEMEPU","J5",194.2,81,3661,6,30,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21082,21082,"11223","1","PELLSA","J5",193.8,80.5,3653,6,157,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21083,21083,"11224","1","BLUMTO","J5",193.2,80.5,3645,6,133,"1.3",1.3,2007-07-13,"alive",NA,1,"A",17360
21084,21084,"11225",NA,"GARCNI","J5",191,82.5,3637,6,NA,"0",0,2007-07-13,"dead","D",1,"D",17360
21085,21085,"11226",NA,"PORTAN","J5",185.8,84.9,1366,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21086,21086,"11228","1","APORBE","J5",189.5,80.8,1358,6,27,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21087,21087,"11229",NA,"TIMOWA","J5",186,80.5,1350,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21088,21088,"11230",NA,"IXONRE","J5",186.5,80.8,1342,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21089,21089,"11231",NA,"BUCHSE","J5",185.39999,80.1,1334,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21090,21090,"11232","1","APORBE","J5",185.5,81.4,1326,6,19,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21091,21091,"11233","1","BACCPA","J5",186.39999,82.3,1318,6,25,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21092,21092,"11234","1","GYMNFO","J5",188.5,87,1310,6,72,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21093,21093,"11235","1","APORSY","J5",188,86.4,1302,6,21,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21094,21094,"11236","1","DIOSLA","J5",189,88.2,1294,6,25,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21095,21095,"11237","1","DIOSLA","J5",189.5,89,1286,6,11,"1.3",1.3,2007-07-10,"alive","S",1,"A",17357
21096,21096,"11238",NA,"GLUTWA","J5",189,89.3,1278,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21097,21097,"11239","1","BACCSU","J5",188.8,87,1270,6,22,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21098,21098,"11240","1","SANDBE","J5",189.5,90.4,1262,6,51,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21099,21099,"11241",NA,"APORSY","J5",189.8,91,1254,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21100,21100,"11243",NA,"GIROPA","J5",189.89999,93,1246,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21101,21101,"11244",NA,"GYNOAX","J5",189.10001,92.5,1238,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21102,21102,"11245",NA,"BHESPA","J5",189,92,1230,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21103,21103,"11246","1","KNEMLA","J5",188.5,92.6,1222,6,108,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21104,21104,"11247","1","APORSY","J5",188.8,92.2,1214,6,17,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21105,21105,"11248","1","BACCPA","J5",188.5,94.1,1206,6,72,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21106,21106,"11249","1","MARACO","J5",187.5,94.8,1198,6,27,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21107,21107,"11250",NA,"SANTRU","J5",189.2,97.3,1190,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21108,21108,"11251",NA,"GLUTWA","J5",189.5,99,1182,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21109,21109,"11253",NA,"GLUTWA","J5",188.60001,99.5,1174,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21110,21110,"11254",NA,"ACTIML","J5",189.89999,99.9,1166,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21111,21111,"11255",NA,"ACTIML","J5",189,98.5,1158,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21112,21112,"11257","1","VITEQU","J5",182.39999,99.8,1150,6,NA,"0",0,2007-07-10,"broken below","B",1,"A",17357
21113,21113,"11258",NA,"GYNOAX","J5",183.8,99.5,1142,6,75,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21114,21114,"11259",NA,"APORBE","J5",183.39999,99.2,1134,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21115,21115,"11260",NA,"PELLSA","J5",182.39999,99,1126,6,27,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21116,21116,"11261","1","POPOTO","J5",181.8,98.7,1118,6,16,"1.3",1.3,2007-07-10,"alive","S",1,"A",17357
21117,21117,"11262",NA,"STROCE","J5",181.39999,97.4,1110,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21118,21118,"11264",NA,"SANT%%","J5",182.39999,98.5,1102,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21119,21119,"11265",NA,"GLUTWA","J5",181,98.8,1094,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21120,21120,"11266",NA,"ACTIML","J5",183.5,94.8,1086,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21121,21121,"11267",NA,"CLERLA","J5",183.39999,94.5,1078,6,19,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21122,21122,"11268","1","GLUTWA","J5",181,93.5,1070,6,NA,"0",0,2007-07-10,"broken below","B",1,"A",17357
21123,21123,"11269","1","APORBE","J5",184.2,93.1,1062,6,17,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21124,21124,"11270","1","UROPHI","J5",182.60001,93.5,1054,6,36,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21125,21125,"11272",NA,"CALOBM","J5",182.60001,92.5,1046,6,19,"1.3",1.3,2007-07-10,"alive","L",1,"A",17357
21126,21126,"11273","1","PRUNAR","J5",183.8,92.6,1038,6,19,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21127,21127,"11274",NA,"GIROPA","J5",184.2,92,1030,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21128,21128,"11275","1","GYNOAX","J5",183.8,92,1022,6,128,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21129,21129,"11277","1","SANTAP","J5",182,92.5,1014,6,NA,"0",0,2007-07-10,"broken below","B",1,"A",17357
21130,21130,"11278","1","GYNOAX","J5",184,90.3,1006,6,30,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21131,33921,"11279","1","ARTOLA","J5",184,87.4,990,6,34,"1.3",1.3,2007-07-10,"alive","M",2,"A",17357
21132,21132,"11280",NA,"GLUTWA","J5",184.7,87.4,982,6,NA,"0",0,2007-07-10,"dead","D",1,"D",17357
21133,21133,"11281","1","EUGEGL","J5",184,86.4,974,6,23,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
21134,21134,"11282",NA,"GYNOAX","J5",183.8,85.5,966,6,106,"1.3",1.3,2007-07-10,"alive",NA,1,"A",17357
